#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20150601_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Apr 23, 2024)
#  3. Bx (nT), GSE
#  4. By (nT), GSM, determined from post-shift GSE components
#  5. Bz (nT), GSM, determined from post-shift GSE components
#  6. Flow Speed (km/s), GSE
#  7. Proton density (n/cc) (last currently-available OMNI plasma data Apr 23, 2024)
#  8. Temperature (K)
#  9. Flow pressure (nPa)
#       NOTES:  Derived parameters are obtained from the following equations. Flow pressure = (2*10**-6)*Np*Vp**2 nPa (Np in cm**-3, Vp in km/s, subscript p for proton)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,MAG_AVG_B-VECTOR_nT,BX__GSE_nT,BY__GSM_nT,BZ__GSM_nT,FLOW_SPEED__GSE_km/s,PROTON_DENSITY_n/cc,TEMPERATURE_K,FLOW_PRESSURE_nPa
2015-06-01T03:27:00.000Z,6.68000,-6.12000,-0.970000,-2.50000,356.000,5.45000,58845.0,1.38000
2015-06-01T03:28:00.000Z,6.59000,-6.02000,-0.870000,-2.54000,355.600,5.36000,66424.0,1.36000
2015-06-01T03:29:00.000Z,6.63000,-6.07000,-0.970000,-2.49000,355.400,5.40000,68798.0,1.36000
2015-06-01T03:30:00.000Z,6.60000,-6.09000,-1.04000,-2.31000,355.300,5.44000,70157.0,1.37000
2015-06-01T03:31:00.000Z,6.55000,-6.03000,-1.01000,-2.34000,355.600,5.43000,65898.0,1.37000
2015-06-01T03:32:00.000Z,6.60000,-6.04000,-1.13000,-2.40000,355.400,5.71000,70049.0,1.44000
2015-06-01T03:33:00.000Z,6.71000,-6.15000,-1.23000,-2.38000,355.900,5.64000,67583.0,1.43000
2015-06-01T03:34:00.000Z,6.75000,-6.22000,-1.27000,-2.29000,355.600,5.40000,56915.0,1.37000
2015-06-01T03:35:00.000Z,6.48000,-5.73000,-0.680000,-2.87000,352.900,5.44000,53036.0,1.35000
2015-06-01T03:36:00.000Z,6.40000,-5.58000,-0.660000,-3.05000,351.000,5.48000,55459.0,1.35000
2015-06-01T03:37:00.000Z,6.38000,-5.70000,-1.01000,-2.67000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T03:38:00.000Z,6.28000,-5.67000,-1.09000,-2.47000,351.500,5.71000,64519.0,1.41000
2015-06-01T03:39:00.000Z,6.34000,-5.68000,-1.17000,-2.56000,351.500,5.71000,64519.0,1.41000
2015-06-01T03:40:00.000Z,6.43000,-5.83000,-1.28000,-2.37000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T03:41:00.000Z,6.63000,-5.96000,-1.09000,-2.66000,352.300,5.64000,70412.0,1.40000
2015-06-01T03:42:00.000Z,7.24000,-6.14000,-2.26000,-3.09000,352.900,5.58000,70961.0,1.39000
2015-06-01T03:43:00.000Z,7.30000,-6.23000,-1.97000,-3.25000,364.600,4.51000,71989.0,1.20000
2015-06-01T03:44:00.000Z,7.51000,-6.43000,-2.01000,-3.33000,362.600,4.81000,89790.0,1.26000
2015-06-01T03:45:00.000Z,7.49000,-6.38000,-2.05000,-3.34000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T03:46:00.000Z,7.41000,-6.41000,-1.79000,-3.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T03:47:00.000Z,7.20000,-6.35000,-1.60000,-3.01000,364.500,4.33000,68608.0,1.15000
2015-06-01T03:48:00.000Z,7.18000,-6.33000,-1.63000,-2.98000,362.700,4.66000,82800.0,1.23000
2015-06-01T03:49:00.000Z,7.34000,-6.45000,-1.64000,-3.09000,360.200,5.02000,91234.0,1.30000
2015-06-01T03:50:00.000Z,7.37000,-6.53000,-1.72000,-2.94000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T03:51:00.000Z,7.24000,-6.37000,-1.44000,-3.12000,364.200,4.86000,81778.0,1.29000
2015-06-01T03:52:00.000Z,7.26000,-6.33000,-1.12000,-3.37000,363.900,4.81000,81359.0,1.27000
2015-06-01T03:53:00.000Z,7.37000,-6.46000,-1.89000,-3.00000,362.800,4.61000,79759.0,1.21000
2015-06-01T03:54:00.000Z,7.49000,-6.50000,-2.05000,-3.10000,366.300,4.35000,54302.0,1.17000
2015-06-01T03:55:00.000Z,7.43000,-6.56000,-1.92000,-2.90000,367.200,4.30000,60992.0,1.16000
2015-06-01T03:56:00.000Z,7.31000,-6.72000,-1.27000,-2.58000,361.400,4.78000,93762.0,1.25000
2015-06-01T03:57:00.000Z,7.28000,-6.61000,-1.51000,-2.64000,364.100,4.39000,77760.0,1.16000
2015-06-01T03:58:00.000Z,7.42000,-6.42000,-2.48000,-2.75000,363.500,4.73000,87493.0,1.25000
2015-06-01T03:59:00.000Z,7.39000,-6.45000,-2.32000,-2.76000,364.800,4.40000,71630.0,1.17000
2015-06-01T04:00:00.000Z,7.50000,-6.44000,-2.61000,-2.73000,364.100,4.51000,68745.0,1.20000
2015-06-01T04:01:00.000Z,7.43000,-6.03000,-3.37000,-2.51000,365.300,4.25000,74797.0,1.13000
2015-06-01T04:02:00.000Z,7.28000,-6.16000,-2.92000,-2.52000,358.000,4.52000,83599.0,1.16000
2015-06-01T04:03:00.000Z,7.33000,-6.19000,-2.95000,-2.57000,357.800,4.89000,78449.0,1.25000
2015-06-01T04:04:00.000Z,7.48000,-6.27000,-3.09000,-2.67000,359.000,4.75000,81081.0,1.22000
2015-06-01T04:05:00.000Z,7.45000,-6.25000,-3.17000,-2.53000,360.700,4.54000,83745.0,1.18000
2015-06-01T04:06:00.000Z,7.09000,-6.25000,-1.86000,-2.58000,357.000,4.88000,75096.0,1.24000
2015-06-01T04:07:00.000Z,6.92000,-6.28000,-1.06000,-2.72000,350.900,5.42000,59262.0,1.33000
2015-06-01T04:08:00.000Z,6.95000,-6.29000,-0.990000,-2.77000,348.800,5.56000,56712.0,1.35000
2015-06-01T04:09:00.000Z,6.90000,-6.23000,-0.920000,-2.81000,349.400,5.63000,54585.0,1.37000
2015-06-01T04:10:00.000Z,6.98000,-6.31000,-0.900000,-2.84000,350.700,5.68000,60552.0,1.40000
2015-06-01T04:11:00.000Z,6.95000,-6.32000,-0.760000,-2.78000,352.000,5.58000,65842.0,1.38000
2015-06-01T04:12:00.000Z,7.07000,-6.52000,-0.180000,-2.71000,351.900,5.47000,64356.0,1.35000
2015-06-01T04:13:00.000Z,7.17000,-6.62000,-0.410000,-2.72000,354.200,5.00000,70401.0,1.25000
2015-06-01T04:14:00.000Z,7.16000,-6.63000,0.0300000,-2.68000,354.900,5.38000,80730.0,1.36000
2015-06-01T04:15:00.000Z,7.08000,-6.50000,0.0800000,-2.78000,354.000,5.27000,73871.0,1.32000
2015-06-01T04:16:00.000Z,6.98000,-6.33000,-0.930000,-2.78000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:17:00.000Z,6.91000,-6.25000,-1.05000,-2.76000,350.500,5.47000,66541.0,1.34000
2015-06-01T04:18:00.000Z,6.95000,-6.29000,-0.950000,-2.79000,350.500,5.47000,66541.0,1.34000
2015-06-01T04:19:00.000Z,6.94000,-6.31000,-0.900000,-2.74000,349.500,5.54000,58771.0,1.35000
2015-06-01T04:20:00.000Z,6.95000,-6.28000,-1.02000,-2.79000,349.100,5.73000,54566.0,1.40000
2015-06-01T04:21:00.000Z,6.91000,-6.30000,-0.500000,-2.74000,350.200,5.60000,63514.0,1.37000
2015-06-01T04:22:00.000Z,6.85000,-6.28000,-0.470000,-2.68000,350.900,5.68000,60567.0,1.40000
2015-06-01T04:23:00.000Z,6.92000,-6.35000,-0.490000,-2.69000,349.500,5.65000,60628.0,1.38000
2015-06-01T04:24:00.000Z,6.92000,-6.29000,0.340000,-2.86000,350.800,5.72000,64684.0,1.41000
2015-06-01T04:25:00.000Z,6.89000,-6.31000,0.100000,-2.79000,349.800,5.61000,65418.0,1.37000
2015-06-01T04:26:00.000Z,6.89000,-6.33000,0.0500000,-2.72000,349.800,5.61000,65415.0,1.37000
2015-06-01T04:27:00.000Z,6.93000,-6.36000,0.220000,-2.72000,350.100,5.51000,61213.0,1.35000
2015-06-01T04:28:00.000Z,6.87000,-6.20000,-0.130000,-2.96000,349.500,5.58000,60200.0,1.36000
2015-06-01T04:29:00.000Z,6.88000,-6.31000,-0.540000,-2.68000,349.300,5.60000,59978.0,1.37000
2015-06-01T04:30:00.000Z,6.90000,-6.35000,-0.500000,-2.65000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:31:00.000Z,6.90000,-6.29000,-0.820000,-2.71000,349.900,5.46000,62994.0,1.34000
2015-06-01T04:32:00.000Z,7.02000,-6.42000,-0.370000,-2.78000,351.400,5.08000,70764.0,1.25000
2015-06-01T04:33:00.000Z,6.94000,-6.39000,-0.500000,-2.65000,351.400,5.02000,66980.0,1.24000
2015-06-01T04:34:00.000Z,6.87000,-6.32000,0.190000,-2.66000,351.100,5.06000,63184.0,1.25000
2015-06-01T04:35:00.000Z,6.86000,-6.32000,0.180000,-2.67000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:36:00.000Z,6.90000,-6.28000,1.04000,-2.65000,349.000,5.93000,49713.0,1.44000
2015-06-01T04:37:00.000Z,6.89000,-6.31000,1.01000,-2.59000,349.000,5.93000,49713.0,1.44000
2015-06-01T04:38:00.000Z,6.73000,-6.14000,1.03000,-2.52000,348.000,5.73000,52992.0,1.39000
2015-06-01T04:39:00.000Z,6.82000,-6.34000,0.240000,-2.43000,350.600,6.00000,59045.0,1.48000
2015-06-01T04:40:00.000Z,6.83000,-6.30000,0.730000,-2.54000,350.800,6.01000,59311.0,1.48000
2015-06-01T04:41:00.000Z,6.72000,-6.22000,0.750000,-2.44000,347.900,5.77000,50537.0,1.40000
2015-06-01T04:42:00.000Z,6.80000,-6.31000,0.700000,-2.42000,350.500,5.92000,60984.0,1.45000
2015-06-01T04:43:00.000Z,6.87000,-6.33000,0.880000,-2.51000,350.600,5.92000,61360.0,1.46000
2015-06-01T04:44:00.000Z,6.84000,-6.32000,0.940000,-2.46000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:45:00.000Z,6.76000,-6.24000,0.910000,-2.43000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:46:00.000Z,6.82000,-6.30000,0.890000,-2.46000,347.900,5.74000,51942.0,1.39000
2015-06-01T04:47:00.000Z,6.78000,-6.26000,0.940000,-2.44000,347.900,5.74000,51942.0,1.39000
2015-06-01T04:48:00.000Z,6.83000,-6.31000,0.920000,-2.44000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:49:00.000Z,6.90000,-6.36000,0.980000,-2.50000,348.500,5.66000,54548.0,1.37000
2015-06-01T04:50:00.000Z,6.92000,-6.36000,1.00000,-2.55000,348.500,5.66000,54548.0,1.37000
2015-06-01T04:51:00.000Z,6.86000,-6.29000,1.06000,-2.52000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:52:00.000Z,6.87000,-6.33000,1.00000,-2.47000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:53:00.000Z,6.82000,-6.35000,0.900000,-2.30000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:54:00.000Z,6.80000,-6.34000,0.960000,-2.29000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:55:00.000Z,6.79000,-6.28000,1.03000,-2.36000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:56:00.000Z,6.77000,-6.27000,1.02000,-2.36000,348.200,5.62000,57368.0,1.36000
2015-06-01T04:57:00.000Z,6.87000,-6.35000,1.07000,-2.39000,348.200,5.62000,57368.0,1.36000
2015-06-01T04:58:00.000Z,6.85000,-6.31000,1.18000,-2.39000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T04:59:00.000Z,6.83000,-6.31000,1.14000,-2.36000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:00:00.000Z,6.85000,-6.31000,1.17000,-2.38000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:01:00.000Z,6.82000,-6.31000,1.08000,-2.36000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:02:00.000Z,6.71000,-6.18000,1.24000,-2.31000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:03:00.000Z,6.69000,-6.20000,1.25000,-2.18000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:04:00.000Z,6.69000,-6.20000,1.21000,-2.21000,350.000,5.63000,63135.0,1.38000
2015-06-01T05:05:00.000Z,6.94000,-6.07000,1.81000,-2.79000,350.500,5.56000,62247.0,1.37000
2015-06-01T05:06:00.000Z,7.04000,-6.09000,2.01000,-2.88000,353.100,5.19000,57642.0,1.29000
2015-06-01T05:07:00.000Z,7.01000,-6.06000,2.00000,-2.88000,352.900,5.08000,58467.0,1.27000
2015-06-01T05:08:00.000Z,6.92000,-6.02000,2.06000,-2.64000,352.000,5.31000,59603.0,1.32000
2015-06-01T05:09:00.000Z,6.93000,-6.04000,2.05000,-2.66000,351.300,5.20000,54449.0,1.28000
2015-06-01T05:10:00.000Z,6.92000,-6.08000,1.79000,-2.75000,352.300,5.25000,62159.0,1.30000
2015-06-01T05:11:00.000Z,7.03000,-6.12000,2.03000,-2.78000,352.900,5.27000,62166.0,1.31000
2015-06-01T05:12:00.000Z,6.96000,-6.05000,2.08000,-2.71000,354.800,5.17000,71674.0,1.30000
2015-06-01T05:13:00.000Z,6.92000,-6.14000,1.79000,-2.61000,350.800,5.11000,72677.0,1.26000
2015-06-01T05:14:00.000Z,6.92000,-6.19000,1.61000,-2.59000,350.900,5.20000,67632.0,1.28000
2015-06-01T05:15:00.000Z,6.89000,-6.04000,1.52000,-2.90000,350.800,5.42000,68853.0,1.33000
2015-06-01T05:16:00.000Z,6.88000,-5.87000,1.48000,-3.19000,349.700,5.50000,68016.0,1.35000
2015-06-01T05:17:00.000Z,6.90000,-5.85000,1.57000,-3.16000,350.200,5.18000,69369.0,1.27000
2015-06-01T05:18:00.000Z,6.92000,-5.94000,1.66000,-3.02000,351.400,5.28000,71105.0,1.30000
2015-06-01T05:19:00.000Z,6.88000,-6.05000,1.55000,-2.78000,353.100,5.53000,66563.0,1.38000
2015-06-01T05:20:00.000Z,6.89000,-6.11000,1.50000,-2.69000,352.300,5.01000,75987.0,1.24000
2015-06-01T05:21:00.000Z,6.92000,-6.25000,1.77000,-2.37000,352.800,5.05000,74228.0,1.26000
2015-06-01T05:22:00.000Z,6.89000,-6.07000,1.83000,-2.57000,352.000,5.08000,78207.0,1.26000
2015-06-01T05:23:00.000Z,6.92000,-6.02000,1.54000,-2.90000,351.700,5.22000,69928.0,1.29000
2015-06-01T05:24:00.000Z,6.90000,-6.06000,1.98000,-2.59000,351.600,5.17000,71295.0,1.28000
2015-06-01T05:25:00.000Z,6.86000,-6.01000,2.24000,-2.41000,351.200,5.21000,67811.0,1.29000
2015-06-01T05:26:00.000Z,6.84000,-5.72000,2.38000,-2.77000,350.200,5.39000,63914.0,1.32000
2015-06-01T05:27:00.000Z,6.79000,-5.76000,2.38000,-2.58000,350.600,5.35000,65548.0,1.32000
2015-06-01T05:28:00.000Z,6.75000,-5.71000,2.75000,-2.26000,350.600,5.26000,66928.0,1.29000
2015-06-01T05:29:00.000Z,6.82000,-5.87000,2.44000,-2.31000,350.200,5.21000,61836.0,1.28000
2015-06-01T05:30:00.000Z,6.57000,-5.79000,2.11000,-2.19000,350.300,4.87000,61880.0,1.20000
2015-06-01T05:31:00.000Z,6.46000,-5.79000,2.16000,-1.78000,352.400,5.26000,59439.0,1.31000
2015-06-01T05:32:00.000Z,6.55000,-5.82000,1.99000,-2.07000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:33:00.000Z,6.38000,-5.81000,1.83000,-1.86000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:34:00.000Z,6.49000,-5.92000,1.44000,-2.16000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:35:00.000Z,6.24000,-5.85000,1.32000,-1.68000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:36:00.000Z,6.33000,-5.97000,1.13000,-1.57000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:37:00.000Z,6.54000,-5.89000,1.55000,-2.24000,351.100,5.12000,59599.0,1.26000
2015-06-01T05:38:00.000Z,6.61000,-5.88000,1.56000,-2.39000,351.100,5.12000,59599.0,1.26000
2015-06-01T05:39:00.000Z,6.70000,-5.98000,1.70000,-2.32000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:40:00.000Z,6.47000,-5.78000,2.02000,-1.95000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:41:00.000Z,6.70000,-5.91000,1.77000,-2.43000,352.000,5.05000,57530.0,1.25000
2015-06-01T05:42:00.000Z,6.71000,-5.99000,1.91000,-2.21000,352.000,5.05000,57530.0,1.25000
2015-06-01T05:43:00.000Z,6.66000,-5.92000,1.86000,-2.19000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:44:00.000Z,6.32000,-5.67000,2.24000,-1.56000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:45:00.000Z,6.70000,-5.99000,1.82000,-2.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:46:00.000Z,6.42000,-5.82000,1.86000,-1.86000,351.300,5.43000,60622.0,1.34000
2015-06-01T05:47:00.000Z,6.68000,-6.03000,1.72000,-2.15000,351.300,5.30000,60267.0,1.31000
2015-06-01T05:48:00.000Z,6.71000,-6.04000,1.71000,-2.28000,351.200,5.18000,59914.0,1.28000
2015-06-01T05:49:00.000Z,6.65000,-5.93000,1.83000,-2.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:50:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:51:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:52:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:53:00.000Z,6.25000,-5.60000,2.34000,-1.49000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:54:00.000Z,6.27000,-5.67000,2.29000,-1.39000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:55:00.000Z,6.29000,-5.72000,2.22000,-1.38000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:56:00.000Z,6.25000,-5.66000,2.25000,-1.39000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:57:00.000Z,6.20000,-5.49000,2.52000,-1.38000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:58:00.000Z,6.25000,-5.38000,2.85000,-1.38000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T05:59:00.000Z,6.28000,-5.42000,2.87000,-1.37000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:00:00.000Z,6.26000,-5.43000,2.80000,-1.38000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:01:00.000Z,6.27000,-5.40000,2.82000,-1.44000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:02:00.000Z,6.29000,-5.31000,3.04000,-1.45000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:03:00.000Z,6.26000,-5.29000,3.00000,-1.50000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:04:00.000Z,6.35000,-5.44000,2.86000,-1.56000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:05:00.000Z,6.31000,-5.47000,2.74000,-1.56000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:06:00.000Z,6.34000,-5.50000,2.80000,-1.44000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:07:00.000Z,6.16000,-5.37000,2.74000,-1.22000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:08:00.000Z,6.20000,-5.29000,2.93000,-1.32000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:09:00.000Z,6.12000,-5.14000,3.00000,-1.41000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:10:00.000Z,6.12000,-5.21000,2.94000,-1.28000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:11:00.000Z,6.06000,-5.16000,2.94000,-1.19000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:12:00.000Z,6.14000,-5.24000,2.95000,-1.25000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:13:00.000Z,6.09000,-5.23000,2.84000,-1.26000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:14:00.000Z,6.16000,-5.37000,2.86000,-0.980000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:15:00.000Z,6.15000,-5.35000,2.87000,-1.01000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:16:00.000Z,6.07000,-5.24000,2.91000,-0.940000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:17:00.000Z,6.09000,-5.29000,2.87000,-0.990000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:18:00.000Z,6.07000,-5.24000,2.91000,-0.930000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:19:00.000Z,6.12000,-5.25000,3.01000,-0.920000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:20:00.000Z,6.12000,-5.47000,2.71000,-0.430000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:21:00.000Z,6.13000,-5.49000,2.71000,-0.310000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:22:00.000Z,6.12000,-5.43000,2.81000,-0.110000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:23:00.000Z,6.08000,-5.33000,2.92000,-0.140000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:24:00.000Z,6.12000,-5.38000,2.91000,-0.0400000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:25:00.000Z,6.16000,-5.39000,2.95000,-0.350000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:26:00.000Z,6.21000,-5.44000,2.96000,-0.0200000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:27:00.000Z,6.28000,-5.52000,2.95000,0.470000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:28:00.000Z,6.29000,-5.53000,2.97000,0.0600000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:29:00.000Z,6.29000,-5.56000,2.96000,0.140000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:30:00.000Z,6.26000,-5.40000,3.12000,-0.150000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:31:00.000Z,6.22000,-5.32000,3.10000,-0.850000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:32:00.000Z,6.27000,-5.36000,3.19000,-0.700000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:33:00.000Z,6.32000,-5.40000,3.15000,-0.960000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:34:00.000Z,6.38000,-5.46000,3.23000,-0.740000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:35:00.000Z,6.37000,-5.49000,3.15000,-0.670000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:36:00.000Z,6.42000,-5.44000,3.36000,-0.520000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:37:00.000Z,6.43000,-5.38000,3.49000,-0.370000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:38:00.000Z,6.49000,-5.52000,3.37000,-0.520000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:39:00.000Z,6.44000,-5.41000,3.47000,-0.360000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:40:00.000Z,6.41000,-5.24000,3.67000,-0.160000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:41:00.000Z,6.41000,-5.10000,3.87000,-0.140000,349.000,5.47000,47426.0,1.33000
2015-06-01T06:42:00.000Z,6.41000,-5.30000,3.58000,-0.340000,349.000,5.47000,47426.0,1.33000
2015-06-01T06:43:00.000Z,6.32000,-5.07000,3.66000,-0.780000,348.200,5.48000,52900.0,1.33000
2015-06-01T06:44:00.000Z,6.32000,-5.00000,3.66000,-1.25000,348.200,5.48000,52900.0,1.33000
2015-06-01T06:45:00.000Z,6.35000,-4.87000,3.87000,-1.26000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T06:46:00.000Z,6.50000,-4.96000,3.43000,-2.41000,348.400,5.70000,49486.0,1.38000
2015-06-01T06:47:00.000Z,6.43000,-4.94000,3.04000,-2.39000,346.900,5.36000,40462.0,1.29000
2015-06-01T06:48:00.000Z,6.40000,-4.81000,3.45000,-1.81000,346.800,5.34000,40170.0,1.28000
2015-06-01T06:49:00.000Z,6.40000,-5.18000,3.40000,-1.52000,349.500,5.42000,48475.0,1.32000
